-0.1491,-0.98882
0.1491,0.98882
-0.11385,-0.9935
0.11385,0.9935
-0.058166,-0.99831
0.058166,0.99831
0.065656,-0.99784
-0.065656,0.99784
0.64125,-0.76733
-0.64125,0.76733
