-9.754100000000e+00,-8.618510000000e+00,-7.317551706298e+00,-5.959656138927e+00,-4.727910864460e+00,-3.621749236536e+00,-2.641427045558e+00,-1.787521371755e+00,-1.061509343278e+00,-4.655453112336e-01,-2.494634425266e-03,3.239786514263e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.055500000000e+00,1.081404646851e+00,1.044825369001e+00,9.138554441795e-01,7.894763571850e-01,6.712485573158e-01,5.590241891798e-01,4.523820828258e-01,3.510574831862e-01,2.548026039659e-01,1.633613746470e-01,7.649293166490e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
