-3.524900000000e+00,-4.086770000000e+00,-4.642288017142e+00,-5.110658376600e+00,-5.108896484391e+00,-5.077167016555e+00,-5.209888201761e+00,-4.886533235302e+00,-4.638470714971e+00,-4.252518813402e+00,-3.649245913289e+00
-1.046900000000e-01,-2.075550010479e-02,6.035160744980e-02,1.394403191021e-01,2.019218766630e-01,2.633281738497e-01,3.387220280359e-01,3.872590779638e-01,4.502656712944e-01,5.125672936255e-01,5.651139311724e-01
